1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,14,DEV CAT BIPHY LAMPLINC B2457D2
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,19,ICON SWITCHLINC DIMMER BELL CANADA
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,23,TOGGLELINC DIMMER 2466D
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,24,COMPANION SWITCH 2474D
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,25,SWITCHLINC DIMMER W SENSE 2476D
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,26,INLINELINC DIMMER 2475D
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,27,KEYPAD LINC DIMMER 2486D 6
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,28,KEYPAD LINC DIMMER 2486D 8
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,29,SWITCH LINC DIMMER 2476DH
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,30,ICON SWITCH DIMMER 2876DB
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,31,TOGGLELINC DIMMER 2466D 2
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,32,SWITCHLINC DIMMER 2477D
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,33,OUTLETLINC DIMMER 2472D DUAL BAND
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,34,LAMPLINC 2 PIN DIMMER 2457D2X
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,36,SWITCHLINC DIMMER 2WIRE 2474DWH
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,37,BALLAST DIMMER 2475DA2
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,39,SWITCHLINC DIMMER 2477D SP
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,41,KEYPAD LINC DIMMER 2486D 8 SP
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,42,LAMPLINC 2 PIN DIMMER 2457D2X SP
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,43,SWITCHLINC DIMMER 2477DH SP
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,44,INLINELINC DIMMER 2475D SP
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,45,SWITCHLINC DIMMER 2477DH
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,46,FANLINC 2475F
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,48,SWITCHLINC DIMMER 2476D
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,49,SWITCHLINC DIMMER 2478D
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,50,INLINELINC DIMMER 2475DA1
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,58,LED BULB 8WATT 2672 222
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,73,LED BULB 12WATT PAR38 2674 222
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,52,DIN RAIL DIMMER 2452 222
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,54,DIN RAIL DIMMER 2452 422
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,55,DIN RAIL DIMMER 2452 522
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,53,MICRO MODULE DIMMER 2442 222
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,56,MICRO MODULE DIMMER 2442 422
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,57,MICRO MODULE DIMMER 2442 522
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,11,PLUGIN DIMMER 2632 422
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,15,PLUGIN DIMMER 2632 432
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,17,PLUGIN DIMMER 2632 442
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,18,PLUGIN DIMMER 2632 522
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,65,KEYPAD LINC DIMMER 2334 2 8 BUTTON
1,INSTEON,Family of INSTEON Devices,1,Dimmable Devices,66,KEYPAD LINC DIMMER 2334 2 5 BUTTON
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,5,KEYPADLINC RELAY 2486SWH8
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,6,APPLIANCELINC OUTDOOR 2456S3E
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,7,TIMERLINC 2456S3T
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,8,OUTLETLINC 2473
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,9,APPLIANCELINC 2456S3
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,10,SWITCHLINC RELAY 2476S
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,11,ICON ON OFF SWITCH 2876S
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,12,ICON APPLIANCE ADAPTER 2856S3
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,13,TOGGLELINC RELAY 2466S
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,14,SWITCHLINC RELAY 2476S 2
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,15,KEYPADLINC RELAY 2486S
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,16,INLINE RELAY
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,17,EZSWITCH 30
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,18,COMPANION SWITCH 2474S
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,19,ICON SWTICHLINC RELAY BELL CANADA
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,20,INLINE RELAY WITH SENSE
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,21,SWITCHLINC RELAY W SENSE 2476S
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,22,ICON RELAY 2876SB
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,23,ICON APPLIANCELINC 2856S3B
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,24,SWITCHLINC RELAY 2494S220
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,25,SWITCHLINC RELAY 2494S220 B
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,26,TOGGLELINC RELAY 2466S 2
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,28,SWITCHLINC RELAY REMOTE CONTROL 2476S
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,30,KEYPADLINC RELAY 2487S
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,31,INLINELINC RELAY DUALBAND 2475SDB
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,37,KEYPADLINC TIMER RELAY 2484SWH8
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,41,SWITCHLINC RELAY COUNTDOWN TIMER 2476ST
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,42,SWITCHLINC RELAY DUAL BAND 2477S
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,44,KEYPADLINC DUAL BAND RELAY 2487S
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,55,ON OFF MODULE 2635 222
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,57,ON OFF 2663 222
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,59,ON OFF OUTDOOR MODULE 2634 222
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,32,KEYPADLINC RELAY 2486S SP
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,33,OUTLETLINC 2473 SP
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,34,INLINE RELAY SP
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,35,SWITCHLINC RELAY 2476S SP
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,46,DIN RAIL RELAY 2453 222
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,51,DIN RAIL RELAY 2453 422
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,52,DIN RAIL RELAY 2453 522
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,47,MICRO MODULE RELAY 2443 222
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,49,MICRO MODULE RELAY 2443 422
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,50,MICRO MODULE RELAY 2443 522
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,45,PLUGIN RELAY 2633 422
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,48,PLUGIN RELAY 2633 432
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,53,PLUGIN RELAY 2633 442
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,54,PLUGIN RELAY 2633 522
1,INSTEON,Family of INSTEON Devices,2,Switched/Relay Devices,56,ON OFF OUTDOOR MODULE 2634 222
1,INSTEON,Family of INSTEON Devices,3,Network Bridge,1,POWERLINC SERIAL 2414S
1,INSTEON,Family of INSTEON Devices,3,Network Bridge,2,POWERLINC USB 2414U
1,INSTEON,Family of INSTEON Devices,3,Network Bridge,3,ICON POWERLINC SERIAL 2814S
1,INSTEON,Family of INSTEON Devices,3,Network Bridge,4,ICON POWERLINC USB 2814U
1,INSTEON,Family of INSTEON Devices,3,Network Bridge,5,POWERLINE MODEM
1,INSTEON,Family of INSTEON Devices,3,Network Bridge,6,IRLINC
1,INSTEON,Family of INSTEON Devices,3,Network Bridge,7,IRLINC TX
1,INSTEON,Family of INSTEON Devices,3,Network Bridge,11,POWERLINC MODEM USB
1,INSTEON,Family of INSTEON Devices,3,Network Bridge,13,EZX10RF
1,INSTEON,Family of INSTEON Devices,3,Network Bridge,15,EZX10IR
1,INSTEON,Family of INSTEON Devices,4,Irrigation,0,COMPACTA EZFLORA SPRINKLER CONTROLLER
1,INSTEON,Family of INSTEON Devices,5,Climate,0,BROAN SMSC080 EXHAUST FAN
1,INSTEON,Family of INSTEON Devices,5,Climate,1,COMPACTA EZTHERM
1,INSTEON,Family of INSTEON Devices,5,Climate,2,BROAN SMSC110 EXHAUST FAN
1,INSTEON,Family of INSTEON Devices,5,Climate,3,INSTEON THERMOSTAT ADAPTER
1,INSTEON,Family of INSTEON Devices,5,Climate,4,COMPACTA EZTHERMX
1,INSTEON,Family of INSTEON Devices,5,Climate,5,BROAN VENMAR BEST
1,INSTEON,Family of INSTEON Devices,5,Climate,9,INSTEON THERMOSTAT ADAPTER SP
1,INSTEON,Family of INSTEON Devices,5,Climate,10,INSTEON THERMOSTAT WIRELESS 2441ZTH
1,INSTEON,Family of INSTEON Devices,5,Climate,11,INSTEON THERMOSTAT TEMPLINC 2441TH
1,INSTEON,Family of INSTEON Devices,5,Climate,14,INSTEON THERMOSTAT ADAPTER 2491T
1,INSTEON,Family of INSTEON Devices,5,Climate,19,INSTEON THERMOSTAT TEMPLINC 2732 242
1,INSTEON,Family of INSTEON Devices,5,Climate,20,INSTEON THERMOSTAT TEMPLINC 2732 442
1,INSTEON,Family of INSTEON Devices,5,Climate,21,INSTEON THERMOSTAT TEMPLINC 2732 542
1,INSTEON,Family of INSTEON Devices,5,Climate,22,INSTEON THERMOSTAT TEMPLINC 2732 222 2
1,INSTEON,Family of INSTEON Devices,5,Climate,23,INSTEON THERMOSTAT TEMPLINC 2732 422 2
1,INSTEON,Family of INSTEON Devices,5,Climate,24,INSTEON THERMOSTAT TEMPLINC 2732 522 2
1,INSTEON,Family of INSTEON Devices,6,Pool Control,0,COMPACTA EZPOOL
1,INSTEON,Family of INSTEON Devices,7,Sensors and Actuators,0,IO LINC 2450
1,INSTEON,Family of INSTEON Devices,7,Sensors and Actuators,1,COMPACTA EZSENSE
1,INSTEON,Family of INSTEON Devices,7,Sensors and Actuators,2,COMPACTA EZIO 8T
1,INSTEON,Family of INSTEON Devices,7,Sensors and Actuators,3,COMPACTA EZIO
1,INSTEON,Family of INSTEON Devices,7,Sensors and Actuators,4,COMPACTA EZIO 8
1,INSTEON,Family of INSTEON Devices,7,Sensors and Actuators,5,COMPACTA EZSNS RF
1,INSTEON,Family of INSTEON Devices,7,Sensors and Actuators,6,COMPACTA EZISNS RF
1,INSTEON,Family of INSTEON Devices,7,Sensors and Actuators,7,COMPACTA EZIO 6I
1,INSTEON,Family of INSTEON Devices,7,Sensors and Actuators,8,COMPACTA EZIO 4O
1,INSTEON,Family of INSTEON Devices,7,Sensors and Actuators,9,SYNCHRO LINC
1,INSTEON,Family of INSTEON Devices,7,Sensors and Actuators,13,REF IO LINC 2450
1,INSTEON,Family of INSTEON Devices,9,Energy Management,0,EMETER ZBPCM
1,INSTEON,Family of INSTEON Devices,9,Energy Management,1,ONSITE PRO LEAK DETECTOR
1,INSTEON,Family of INSTEON Devices,9,Energy Management,2,ONSITE PRO CONTROL VALVE
1,INSTEON,Family of INSTEON Devices,9,Energy Management,7,IMETER SOLO
1,INSTEON,Family of INSTEON Devices,9,Energy Management,10,DUAL BAND NO RELAY 240V 2477SA1
1,INSTEON,Family of INSTEON Devices,9,Energy Management,11,DUAL BAND NC RELAY 240V 2477SA2
1,INSTEON,Family of INSTEON Devices,9,Energy Management,13,ENERGY DISPLAY 2448A2
1,INSTEON,Family of INSTEON Devices,14,Windows/Shades,0,SOMFY DRAPE CONTROLLER RF
1,INSTEON,Family of INSTEON Devices,14,Windows/Shades,1,MICRO MODULE OPEN CLOSE 2444 222
1,INSTEON,Family of INSTEON Devices,14,Windows/Shades,2,MICRO MODULE OPEN CLOSE 2444 422
1,INSTEON,Family of INSTEON Devices,14,Windows/Shades,3,MICRO MODULE OPEN CLOSE 2444 522
1,INSTEON,Family of INSTEON Devices,15,Access Control/Doors/Locks,0,WEILAND CENTRAL DRIVE CONTROLLER
1,INSTEON,Family of INSTEON Devices,15,Access Control/Doors/Locks,1,WEILAND SECONDARY CENTRAL DRIVE
1,INSTEON,Family of INSTEON Devices,15,Access Control/Doors/Locks,2,WEILAND ASSIST DRIVE
1,INSTEON,Family of INSTEON Devices,15,Access Control/Doors/Locks,3,WEILAND ELEVATION DRIVE
1,INSTEON,Family of INSTEON Devices,15,Access Control/Doors/Locks,6,MORNING LINC
1,INSTEON,Family of INSTEON Devices,16,Security/Health/Safety,1,MOTION SENSOR 2420M
1,INSTEON,Family of INSTEON Devices,16,Security/Health/Safety,2,TRIGGER LINC 2421
1,INSTEON,Family of INSTEON Devices,16,Security/Health/Safety,3,MOTION SENSOR 2420M SP
1,INSTEON,Family of INSTEON Devices,16,Security/Health/Safety,8,LEAK SENSOR 2852 222
1,INSTEON,Family of INSTEON Devices,16,Security/Health/Safety,9,OPEN CLOSE SENSOR 2843 222
1,INSTEON,Family of INSTEON Devices,16,Security/Health/Safety,10,SMOKE SENSOR
1,INSTEON,Family of INSTEON Devices,16,Security/Health/Safety,17,DOOR SENSOR 2845 222
1,INSTEON,Family of INSTEON Devices,113,A10/X10 Nodes,1,X10
1,INSTEON,Family of INSTEON Devices,113,A10/X10 Nodes,2,A10
4,Z-Wave,Z-Wave Family of devices,,,0,Uninitialized
4,Z-Wave,Z-Wave Family of devices,,,101,Unknown
4,Z-Wave,Z-Wave Family of devices,,,102,Alarm
4,Z-Wave,Z-Wave Family of devices,,,103,AV Control Point
4,Z-Wave,Z-Wave Family of devices,,,104,Binary Sensor
4,Z-Wave,Z-Wave Family of devices,,,105,Class A Motor Control
4,Z-Wave,Z-Wave Family of devices,,,106,Class B Motor Control
4,Z-Wave,Z-Wave Family of devices,,,107,Class C Motor Control
4,Z-Wave,Z-Wave Family of devices,,,108,Controller
4,Z-Wave,Z-Wave Family of devices,,,109,Dimmer Switch
4,Z-Wave,Z-Wave Family of devices,,,110,Display
4,Z-Wave,Z-Wave Family of devices,,,111,Door Lock
4,Z-Wave,Z-Wave Family of devices,,,112,Doorbell
4,Z-Wave,Z-Wave Family of devices,,,113,Entry Control
4,Z-Wave,Z-Wave Family of devices,,,114,Gateway
4,Z-Wave,Z-Wave Family of devices,,,115,Installer Tool
4,Z-Wave,Z-Wave Family of devices,,,116,Motor Multiposition
4,Z-Wave,Z-Wave Family of devices,,,117,Climate Sensor
4,Z-Wave,Z-Wave Family of devices,,,118,Multilevel Sensor
4,Z-Wave,Z-Wave Family of devices,,,119,Multilevel Switch
4,Z-Wave,Z-Wave Family of devices,,,120,On/Off Power Strip
4,Z-Wave,Z-Wave Family of devices,,,121,On/Off Power Switch
4,Z-Wave,Z-Wave Family of devices,,,122,On/Off Scene Switch
4,Z-Wave,Z-Wave Family of devices,,,123,Open/Close Valve
4,Z-Wave,Z-Wave Family of devices,,,124,PC Controller
4,Z-Wave,Z-Wave Family of devices,,,125,Remote
4,Z-Wave,Z-Wave Family of devices,,,126,Remote Control
4,Z-Wave,Z-Wave Family of devices,,,127,AV Remote Control
4,Z-Wave,Z-Wave Family of devices,,,128,Simple Remote Control
4,Z-Wave,Z-Wave Family of devices,,,129,Repeater
4,Z-Wave,Z-Wave Family of devices,,,130,Residential HRV
4,Z-Wave,Z-Wave Family of devices,,,131,Satellite Receiver
4,Z-Wave,Z-Wave Family of devices,,,132,Satellite Receiver
4,Z-Wave,Z-Wave Family of devices,,,133,Scene Controller
4,Z-Wave,Z-Wave Family of devices,,,134,Scene Switch
4,Z-Wave,Z-Wave Family of devices,,,135,Security Panel
4,Z-Wave,Z-Wave Family of devices,,,136,Set-Top Box
4,Z-Wave,Z-Wave Family of devices,,,137,Siren
4,Z-Wave,Z-Wave Family of devices,,,138,Smoke Alarm
4,Z-Wave,Z-Wave Family of devices,,,139,Subsystem Controller
4,Z-Wave,Z-Wave Family of devices,,,140,Thermostat
4,Z-Wave,Z-Wave Family of devices,,,141,Toggle
4,Z-Wave,Z-Wave Family of devices,,,142,Television
4,Z-Wave,Z-Wave Family of devices,,,143,Energy Meter
4,Z-Wave,Z-Wave Family of devices,,,144,Pulse Meter
4,Z-Wave,Z-Wave Family of devices,,,145,Water Meter
4,Z-Wave,Z-Wave Family of devices,,,146,Gas Meter
4,Z-Wave,Z-Wave Family of devices,,,147,Binary Switch
4,Z-Wave,Z-Wave Family of devices,,,148,Binary Alarm
4,Z-Wave,Z-Wave Family of devices,,,149,Aux Alarm
4,Z-Wave,Z-Wave Family of devices,,,150,CO2 Alarm
4,Z-Wave,Z-Wave Family of devices,,,151,CO Alarm
4,Z-Wave,Z-Wave Family of devices,,,152,Freeze Alarm
4,Z-Wave,Z-Wave Family of devices,,,153,Glass Break Alarm
4,Z-Wave,Z-Wave Family of devices,,,154,Heat Alarm
4,Z-Wave,Z-Wave Family of devices,,,155,Motion Sensor
4,Z-Wave,Z-Wave Family of devices,,,156,Smoke Alarm
4,Z-Wave,Z-Wave Family of devices,,,157,Tamper Alarm
4,Z-Wave,Z-Wave Family of devices,,,158,Tilt Alarm
4,Z-Wave,Z-Wave Family of devices,,,159,Water Alarm
4,Z-Wave,Z-Wave Family of devices,,,160,Door/Window Alarm
4,Z-Wave,Z-Wave Family of devices,,,161,Test Alarm
4,Z-Wave,Z-Wave Family of devices,,,162,Low Battery Alarm
4,Z-Wave,Z-Wave Family of devices,,,163,CO End Of Life Alarm
4,Z-Wave,Z-Wave Family of devices,,,164,Malfunction Alarm
4,Z-Wave,Z-Wave Family of devices,,,165,Heartbeat
4,Z-Wave,Z-Wave Family of devices,,,166,Overheat Alarm
4,Z-Wave,Z-Wave Family of devices,,,167,Rapid Temp Rise Alarm
4,Z-Wave,Z-Wave Family of devices,,,168,Underheat Alarm
4,Z-Wave,Z-Wave Family of devices,,,169,Leak Detected Alarm
4,Z-Wave,Z-Wave Family of devices,,,170,Level Drop Alarm
4,Z-Wave,Z-Wave Family of devices,,,171,Replace Filter Alarm
4,Z-Wave,Z-Wave Family of devices,,,172,Intrusion Alarm
4,Z-Wave,Z-Wave Family of devices,,,173,Tamper Code Alarm
4,Z-Wave,Z-Wave Family of devices,,,174,Hardware Failure Alarm
4,Z-Wave,Z-Wave Family of devices,,,175,Software Failure Alarm
4,Z-Wave,Z-Wave Family of devices,,,176,Contact Police Alarm
4,Z-Wave,Z-Wave Family of devices,,,177,Contact Fire Alarm
4,Z-Wave,Z-Wave Family of devices,,,178,Contact Medical Alarm
4,Z-Wave,Z-Wave Family of devices,,,179,Wakeup Alarm
4,Z-Wave,Z-Wave Family of devices,,,180,Timer
4,Z-Wave,Z-Wave Family of devices,,,181,Power Management
4,Z-Wave,Z-Wave Family of devices,,,182,Appliance
4,Z-Wave,Z-Wave Family of devices,,,183,Home Health
4,Z-Wave,Z-Wave Family of devices,,,184,Barrier
